Referencia,Artículo,Subartículo,Departamento,Sección,Almacén,Stock Ini.,Compra,Venta,Entrada,Salida,Fabricación,Depósito,Préstamo,Ajuste,Stock Fin.,Stock Fin. %ST,Coste Ini.,Coste Compra,Coste Venta,Coste Entrada,Coste Salida,Coste Fabricación,Coste Depósito,Coste Préstamo,Coste Ajuste,Coste Fin.,Coste Fin. %ST
PL28,PILA REDONDA,,,,TERREROS,1,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0
PL28,PILA REDONDA,,,,UNISUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL29,RESALTADOR,,,,BAHIA MERCURIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL29,RESALTADOR,,,,CENTRO MAYOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL29,RESALTADOR,,,,DIVER PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL29,RESALTADOR,,,,ENSUEÑO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL29,RESALTADOR,,,,MALL PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL29,RESALTADOR,,,,NUESTRO BOGOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL29,RESALTADOR,,,,PLAZA CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL29,RESALTADOR,,,,RESTREPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL29,RESALTADOR,,,,TERREROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL30,RESMA PAPEL,,,,BAHIA MERCURIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL30,RESMA PAPEL,,,,CENTRO MAYOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL30,RESMA PAPEL,,,,DIVER PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL30,RESMA PAPEL,,,,ENSUEÑO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL30,RESMA PAPEL,,,,MALL PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL30,RESMA PAPEL,,,,NUESTRO BOGOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL30,RESMA PAPEL,,,,PLAZA CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL30,RESMA PAPEL,,,,RESTREPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL30,RESMA PAPEL,,,,TERREROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL30,RESMA PAPEL,,,,UNISUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL31,RESMA PUNTO,,,,BAHIA MERCURIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL31,RESMA PUNTO,,,,BODEGA,2,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0
PL31,RESMA PUNTO,,,,CENTRO MAYOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL31,RESMA PUNTO,,,,DIVER PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL31,RESMA PUNTO,,,,ENSUEÑO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL31,RESMA PUNTO,,,,MALL PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL31,RESMA PUNTO,,,,NUESTRO BOGOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL31,RESMA PUNTO,,,,PLANTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL31,RESMA PUNTO,,,,PLAZA CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL31,RESMA PUNTO,,,,RESTREPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL31,RESMA PUNTO,,,,TERREROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL31,RESMA PUNTO,,,,UNISUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL33,ROLLO ETIQUETAS MP GRANDE,,,,BAHIA MERCURIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL33,ROLLO ETIQUETAS MP GRANDE,,,,CENTRO MAYOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL33,ROLLO ETIQUETAS MP GRANDE,,,,DIVER PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL33,ROLLO ETIQUETAS MP GRANDE,,,,ENSUEÑO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL33,ROLLO ETIQUETAS MP GRANDE,,,,NUESTRO BOGOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL33,ROLLO ETIQUETAS MP GRANDE,,,,PLAZA CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL33,ROLLO ETIQUETAS MP GRANDE,,,,RESTREPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL33,ROLLO ETIQUETAS MP GRANDE,,,,TERREROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL33,ROLLO ETIQUETAS MP GRANDE,,,,UNISUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL34,ROLLO IMPRESION PL,,,,BOSA,13,0,0,0,0,0,0,0,0,13,88,0,0,0,0,0,0,0,0,0,0,0
PL35,SACA GANCHO OFC,,,,BAHIA MERCURIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL35,SACA GANCHO OFC,,,,BODEGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL35,SACA GANCHO OFC,,,,CENTRO MAYOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL35,SACA GANCHO OFC,,,,DIVER PLAZA,1.664,0,0,0,0,0,0,0,0,1.664,"11,303",0,0,0,0,0,0,0,0,0,0,0
PL35,SACA GANCHO OFC,,,,ENSUEÑO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL35,SACA GANCHO OFC,,,,MALL PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL35,SACA GANCHO OFC,,,,NUESTRO BOGOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL35,SACA GANCHO OFC,,,,PLAZA CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL35,SACA GANCHO OFC,,,,RESTREPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL35,SACA GANCHO OFC,,,,TERREROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL35,SACA GANCHO OFC,,,,UNISUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL36,SOBRE MANILA CARTA,,,,BAHIA MERCURIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL36,SOBRE MANILA CARTA,,,,CENTRO MAYOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL36,SOBRE MANILA CARTA,,,,DIVER PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL36,SOBRE MANILA CARTA,,,,ENSUEÑO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL36,SOBRE MANILA CARTA,,,,MALL PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL36,SOBRE MANILA CARTA,,,,NUESTRO BOGOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL36,SOBRE MANILA CARTA,,,,PLAZA CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL36,SOBRE MANILA CARTA,,,,RESTREPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL36,SOBRE MANILA CARTA,,,,TERREROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL36,SOBRE MANILA CARTA,,,,UNISUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL37,TECLADO USB,,,,BOSA,1,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0
PL39,TINTA BOT EPSON COLO,,,,BAHIA MERCURIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL39,TINTA BOT EPSON COLO,,,,CENTRO MAYOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL39,TINTA BOT EPSON COLO,,,,DIVER PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL39,TINTA BOT EPSON COLO,,,,ENSUEÑO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL39,TINTA BOT EPSON COLO,,,,MALL PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL39,TINTA BOT EPSON COLO,,,,NUESTRO BOGOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL39,TINTA BOT EPSON COLO,,,,PLAZA CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL39,TINTA BOT EPSON COLO,,,,RESTREPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL39,TINTA BOT EPSON COLO,,,,TERREROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL39,TINTA BOT EPSON COLO,,,,UNISUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL40,TINTA EPSON 73N,,,,BAHIA MERCURIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL40,TINTA EPSON 73N,,,,CENTRO MAYOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL40,TINTA EPSON 73N,,,,DIVER PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL40,TINTA EPSON 73N,,,,ENSUEÑO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL40,TINTA EPSON 73N,,,,MALL PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL40,TINTA EPSON 73N,,,,NUESTRO BOGOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL40,TINTA EPSON 73N,,,,PLAZA CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL40,TINTA EPSON 73N,,,,RESTREPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL40,TINTA EPSON 73N,,,,TERREROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL40,TINTA EPSON 73N,,,,UNISUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS01,PREMEZ GALLE GARULLA,,,,BAHIA MERCURIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS01,PREMEZ GALLE GARULLA,,,,BODEGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS01,PREMEZ GALLE GARULLA,,,,BOSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS01,PREMEZ GALLE GARULLA,,,,CENTRO MAYOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS01,PREMEZ GALLE GARULLA,,,,DIVER PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS01,PREMEZ GALLE GARULLA,,,,ENSUEÑO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS01,PREMEZ GALLE GARULLA,,,,MALL PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS01,PREMEZ GALLE GARULLA,,,,NUESTRO BOGOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS01,PREMEZ GALLE GARULLA,,,,PLAZA CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS01,PREMEZ GALLE GARULLA,,,,RESTREPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS01,PREMEZ GALLE GARULLA,,,,SAN ANDRESITO DE LA 38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS01,PREMEZ GALLE GARULLA,,,,TERREROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS01,PREMEZ GALLE GARULLA,,,,UNISUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS01,PREMEZ GALLE GARULLA,,,,w12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS02,PREMEZ RELLE GARULLA,,,,BAHIA MERCURIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS02,PREMEZ RELLE GARULLA,,,,BODEGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS02,PREMEZ RELLE GARULLA,,,,BOSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS02,PREMEZ RELLE GARULLA,,,,CENTRO MAYOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS02,PREMEZ RELLE GARULLA,,,,DIVER PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS02,PREMEZ RELLE GARULLA,,,,ENSUEÑO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS02,PREMEZ RELLE GARULLA,,,,MALL PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS02,PREMEZ RELLE GARULLA,,,,NUESTRO BOGOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS02,PREMEZ RELLE GARULLA,,,,PLAZA CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS02,PREMEZ RELLE GARULLA,,,,RESTREPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS02,PREMEZ RELLE GARULLA,,,,SAN ANDRESITO DE LA 38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS02,PREMEZ RELLE GARULLA,,,,TERREROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS02,PREMEZ RELLE GARULLA,,,,UNISUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS02,PREMEZ RELLE GARULLA,,,,w12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS03,PREMEZ RESOBA Y CALENT,,,,BAHIA MERCURIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS03,PREMEZ RESOBA Y CALENT,,,,BODEGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS03,PREMEZ RESOBA Y CALENT,,,,BOSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS03,PREMEZ RESOBA Y CALENT,,,,CENTRO MAYOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS03,PREMEZ RESOBA Y CALENT,,,,DIVER PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS03,PREMEZ RESOBA Y CALENT,,,,ENSUEÑO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS03,PREMEZ RESOBA Y CALENT,,,,MALL PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS03,PREMEZ RESOBA Y CALENT,,,,NUESTRO BOGOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS03,PREMEZ RESOBA Y CALENT,,,,PLAZA CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS03,PREMEZ RESOBA Y CALENT,,,,RESTREPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS03,PREMEZ RESOBA Y CALENT,,,,SAN ANDRESITO DE LA 38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS03,PREMEZ RESOBA Y CALENT,,,,TERREROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS03,PREMEZ RESOBA Y CALENT,,,,UNISUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS03,PREMEZ RESOBA Y CALENT,,,,w12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS04,PREMEZCAL TORTA AMAPOLA PL,,,,BAHIA MERCURIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS04,PREMEZCAL TORTA AMAPOLA PL,,,,BODEGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS04,PREMEZCAL TORTA AMAPOLA PL,,,,BOSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS04,PREMEZCAL TORTA AMAPOLA PL,,,,CENTRO MAYOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS04,PREMEZCAL TORTA AMAPOLA PL,,,,DIVER PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS04,PREMEZCAL TORTA AMAPOLA PL,,,,ENSUEÑO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS04,PREMEZCAL TORTA AMAPOLA PL,,,,MALL PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS04,PREMEZCAL TORTA AMAPOLA PL,,,,NUESTRO BOGOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS04,PREMEZCAL TORTA AMAPOLA PL,,,,PLAZA CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS04,PREMEZCAL TORTA AMAPOLA PL,,,,RESTREPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS04,PREMEZCAL TORTA AMAPOLA PL,,,,SAN ANDRESITO DE LA 38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS04,PREMEZCAL TORTA AMAPOLA PL,,,,TERREROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS04,PREMEZCAL TORTA AMAPOLA PL,,,,UNISUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS04,PREMEZCAL TORTA AMAPOLA PL,,,,w12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS05,PREMEZCLA ALMOJABANA,,,,BAHIA MERCURIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS05,PREMEZCLA ALMOJABANA,,,,BODEGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS05,PREMEZCLA ALMOJABANA,,,,BOSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS05,PREMEZCLA ALMOJABANA,,,,CENTRO MAYOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS05,PREMEZCLA ALMOJABANA,,,,DIVER PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS05,PREMEZCLA ALMOJABANA,,,,ENSUEÑO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS05,PREMEZCLA ALMOJABANA,,,,MALL PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS05,PREMEZCLA ALMOJABANA,,,,NUESTRO BOGOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS05,PREMEZCLA ALMOJABANA,,,,PLAZA CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS05,PREMEZCLA ALMOJABANA,,,,RESTREPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS05,PREMEZCLA ALMOJABANA,,,,SAN ANDRESITO DE LA 38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS05,PREMEZCLA ALMOJABANA,,,,TERREROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS05,PREMEZCLA ALMOJABANA,,,,UNISUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS05,PREMEZCLA ALMOJABANA,,,,w12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS06,PREMEZCLA AREPAS,,,,BAHIA MERCURIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS06,PREMEZCLA AREPAS,,,,BODEGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS06,PREMEZCLA AREPAS,,,,BOSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS06,PREMEZCLA AREPAS,,,,CENTRO MAYOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS06,PREMEZCLA AREPAS,,,,DIVER PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS06,PREMEZCLA AREPAS,,,,ENSUEÑO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS06,PREMEZCLA AREPAS,,,,MALL PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS06,PREMEZCLA AREPAS,,,,NUESTRO BOGOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS06,PREMEZCLA AREPAS,,,,PLAZA CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS06,PREMEZCLA AREPAS,,,,RESTREPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS06,PREMEZCLA AREPAS,,,,SAN ANDRESITO DE LA 38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS06,PREMEZCLA AREPAS,,,,TERREROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS06,PREMEZCLA AREPAS,,,,UNISUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS06,PREMEZCLA AREPAS,,,,w12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS07,PREMEZCLA AVENA,,,,BAHIA MERCURIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS07,PREMEZCLA AVENA,,,,BODEGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS07,PREMEZCLA AVENA,,,,BOSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS07,PREMEZCLA AVENA,,,,CENTRO MAYOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS07,PREMEZCLA AVENA,,,,DIVER PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS07,PREMEZCLA AVENA,,,,ENSUEÑO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS07,PREMEZCLA AVENA,,,,MALL PLAZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS07,PREMEZCLA AVENA,,,,NUESTRO BOGOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS07,PREMEZCLA AVENA,,,,PLAZA CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS07,PREMEZCLA AVENA,,,,RESTREPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS07,PREMEZCLA AVENA,,,,SAN ANDRESITO DE LA 38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS07,PREMEZCLA AVENA,,,,TERREROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS07,PREMEZCLA AVENA,,,,UNISUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS07,PREMEZCLA AVENA,,,,w12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS08,PREMEZCLA GENERAL,,,,BAHIA MERCURIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
